questionOptionID,optionLabel,optionValue,questionID
36872,A,The Heights,9709
36873,B,ParkLane,9709
36874,C,The Montana,9709
36875,D,The Dakota,9709
36876,A,His first date with a new love interest went badly.,9710
36877,B,The boys forgot his birthday.,9710
36878,C,Eddie was playing with a Barbie doll.,9710
36879,D,His cane was bothering him.,9710
36880,A,Margaritas,9711
36881,B,Daquiris,9711
36882,C,Egg Nog,9711
36883,D,Hot Buttered Rum,9711
36884,A,Liverpool,9712
36885,B,London,9712
36886,C,Glasgow,9712
36887,D,Manchester,9712
36888,A,Wild horses couldnt have driven her away more quickly.,9713
36889,B,She looked like a deer in headlights.,9713
36890,C,"Her lips said no, but her eyes said read my lips.",9713
36891,D,She was as giddy as a schoolgirl waiting for a Donny Osmond autograph.,9713
36892,A,The Foxtrot,9714
36893,B,The Tango,9714
36894,C,The Samba,9714
36895,D,The Hustle,9714
36896,A,"You may bark now, but sleeping dogs tell no tales!",9715
36897,B,"Im a humane man, but right now Id kick a kitten through an electric fan!",9715
36898,C,Your kibbles will soon be bits!,9715
36899,D,"You didnt know this, Eddie, but I hid Hoffa, I can hide you!",9715
36900,A,A local team needs a coach.,9716
36901,B,His mother has passed away.,9716
36902,C,A friend is in the hospital.,9716
36903,D,Hes run away from his wedding.,9716
36904,A,Citrus and pine,9717
36905,B,French Vanilla Musk,9717
36906,C,Cherry bark and almond,9717
36907,D,Angels breath,9717
36908,A,Roger Garrison,9718
36909,B,Ted McGinley,9718
36910,C,David Faustino,9718
36911,D,David Garrison,9718
36912,A,Jody Davis,9719
36913,B,Holly Woods,9719
36914,C,Kathy Garver,9719
36915,D,Sue Ann Niven,9719
36916,A,1975,9720
36917,B,1977,9720
36918,C,1976,9720
36919,D,1978,9720
36920,A,Susan Harris,9721
36921,B,Kathering Helmond,9721
36922,C,Jennifer Salt,9721
36923,D,Diana Canova,9721
36924,A,Ted Wass,9722
36925,B,Richard Mulligan,9722
36926,C,Robert Guillaume,9722
36927,D,Billy Crystal,9722
36928,A,He thinks he is a little girl,9723
36929,B,He tries to kill his wife,9723
36930,C,He thinks he can make himself invisible,9723
36931,D,He tries to kill himself,9723
36932,A,priest,9724
36933,B,chef,9724
36934,C,boxer,9724
36935,D,police officer,9724
36936,A,Admiral,9725
36937,B,Colonel,9725
36938,C,Major,9725
36939,D,Captain,9725
36940,A,Burt was about to walk into an ambush.,9726
36941,B,Chester was threatening to kill Danny.,9726
36942,C,Jodie was preparing for a sex change operation.,9726
36943,D,Jessica was facing execution by a firing squad.,9726
36944,A,Mr. Tudwell,9727
36945,B,Mr. Tudball,9727
36946,C,Mr. Thingleberry,9727
36947,D,Mr. Tattleberry,9727
36948,A,False,9728
36949,B,True,9728
36950,A,True,9729
36951,B,False,9729
36952,A,Jim Nabors,9730
36953,B,Alan Alda,9730
36954,C,Dick Van Dyke,9730
36955,D,Roddy MacDowell,9730
36956,A,She saluted.,9731
36957,B,She tugged on her ear.,9731
36958,C,She took questions from the audience.,9731
36959,D,She pretended to hit a tennis ball.,9731
36960,A,0,9732
36961,B,22,9732
36962,C,11,9732
36963,D,5,9732
36964,A,Mama Cass Elliot,9733
36965,B,Vincent Price,9733
36966,C,Clark Gable,9733
36967,D,Lucille Ball,9733
36968,A,Cindy,9734
36969,B,Suzie,9734
36970,C,Roberta,9734
36971,D,Cheryl,9734
36972,A,MC talk-a-lot,9735
36973,B,Mo Fo Man,9735
36974,C,Gangasta Man,9735
36975,D,Crazy Eyez Killa,9735
36976,A,Jim,9736
36977,B,Jack,9736
36978,C,John,9736
36979,D,Jeff,9736
36980,A,Shelley Berman,9737
36981,B,Paul Benedict,9737
36982,C,John Astin,9737
36983,D,Paul Dooley,9737
36984,A,Shuffleboard,9738
36985,B,Golf,9738
36986,C,Backgammon,9738
36987,D,Trading Stamps,9738
36988,A,False,9739
36989,B,True,9739
36990,A,New York Knicks,9740
36991,B,New Jersey Nets,9740
36992,C,Sacramento Kings,9740
36993,D,Los Angeles Lakers,9740
36994,A,Jack,9741
36995,B,Gil,9741
36996,C,Bill,9741
36997,D,Will,9741
36998,A,Ben Affleck and Jennifer Lopez,9742
36999,B,Ted Danson and Mary Steenburgen,9742
37000,C,Ted Danson and Whoopie Goldberg,9742
37001,D,Mel Brooks and Anne Bancroft,9742
37002,A,The Fugitive,9743
37003,B,Dallas,9743
37004,C,Twin Peaks,9743
37005,D,Dragnet,9743
37006,A,Lyndon Johnson,9744
37007,B,Jimmy Carter,9744
37008,C,John F. Kennedy,9744
37009,D,Richard Nixon,9744
37010,A,False,9745
37011,B,True,9745
37012,A,Jock,9746
37013,B,Sue Ellen,9746
37014,C,Kristin,9746
37015,D,Miss Ellie,9746
37016,A,The Magic Kingdom,9747
37017,B,The Hardy Boys,9747
37018,C,I Love Lucy rerun,9747
37019,D,Heidi,9747
37020,A,George Carlin,9748
37021,B,Lenny Bruce,9748
37022,C,Bill Cosby,9748
37023,D,Richard Pryor,9748
37024,A,Finland,9749
37025,B,Norway,9749
37026,C,Soviet Union,9749
37027,D,Czechoslovakia,9749
37028,A,Liberace,9750
37029,B,Meathead,9750
37030,C,Sammy Davis Jr.,9750
37031,D,Tiny Tim,9750
37032,A,1962- 1978,9751
37033,B,1963- 1977,9751
37034,C,1966- 1981,9751
37035,D,1961-1975,9751
37036,A,Peter Marshall,9752
37037,B,Paul Lynde,9752
37038,C,Tommy Noonan,9752
37039,D,Rose Marie,9752
37040,A,True,9753
37041,B,False,9753
37042,A,"Over 3,500",9754
37043,B,Less than 1000,9754
37044,C,"Between 1,501 and 2,000",9754
37045,D,"Between 1,000  and 1,500",9754
37046,A,$200,9755
37047,B,$500,9755
37048,C,A year supply of Rice-a-Roni,9755
37049,D,"$1,000",9755
37050,A,Peter Marshall and Rose Marie,9756
37051,B,Peter Marshall and Bert Parks,9756
37052,C,Peter Marshall and Paul Lynde,9756
37053,D,Peter Marshall and Don Pardo,9756
37054,A,Tom Hanks,9757
37055,B,Jack Palance,9757
37056,C,Tom Holtice,9757
37057,D,Ernest Borgnine,9757
37058,A,He won a Congressional Medal of Honor for his WWII service.,9758
37059,B,He had a Ph.D. in American History from UCLA.,9758
37060,C,"He was the grandpa of Rosanna, Patricia and David Arquette.",9758
37061,D,His grandfather was a General in the Union Army.,9758
37062,A,Bess Truman,9759
37063,B,Greta Garbo,9759
37064,C,Talulah Bankhead,9759
37065,D,Eleanor Roosevelt,9759
37066,A,1966,9760
37067,B,1968,9760
37068,C,1970,9760
37069,D,1964,9760
37070,A,96,9761
37071,B,120,9761
37072,C,85,9761
37073,D,140,9761
37074,A,Roddy McDowell,9762
37075,B,Vincent Price,9762
37076,C,Bing Crosby,9762
37077,D,Milton Berle,9762
37078,A,True,9763
37079,B,False,9763
37080,A,John Astin,9764
37081,B,James Brolin,9764
37082,C,Vincent Price,9764
37083,D,Milton Berle,9764
37084,A,True,9765
37085,B,False,9765
37086,A,Jessica,9766
37087,B,Monica,9766
37088,C,Rachel,9766
37089,D,Phoebe,9766
37090,A,Italy,9767
37091,B,Greece,9767
37092,C,Thailand,9767
37093,D,Spain,9767
37094,A,The Young and the Restless,9768
37095,B,The Bold and the Beautiful,9768
37096,C,Days of Our Lives,9768
37097,D,As the World Turns,9768
37098,A,Brad Pitt,9769
37099,B,Vince Vaughn,9769
37100,C,Jack Black,9769
37101,D,Johnny Depp,9769
37102,A,Morgan Freeman,9770
37103,B,Steve Carrell,9770
37104,C,Jim Carrey,9770
37105,D,Brad Pitt,9770
37106,A,The Good Girl,9771
37107,B,Men in Black,9771
37108,C,The Breakup,9771
37109,D,Office Space,9771
37110,A,True,9772
37111,B,False,9772
37112,A,factory worker and valet parking attendant,9773
37113,B,waitress and Disney World character,9773
37114,C,a telemarketer and waitress,9773
37115,D,life guard and dog groomer,9773
37116,A,The most popular girl,9774
37117,B,Class Clown,9774
37118,C,The most likely to succeed,9774
37119,D,Best dressed,9774
37120,A,At an Academy Awards after party,9775
37121,B,At the grocery store,9775
37122,C,on a blind date,9775
37123,D,They were neighbors.,9775
37124,A,1993,9776
37125,B,1992,9776
37126,C,1995,9776
37127,D,1990,9776
37128,A,Thomas Haden Church,9777
37129,B,David Schramm,9777
37130,C,William Hickey,9777
37131,D,Tony Shalhoub,9777
37132,A,Texas,9778
37133,B,New York,9778
37134,C,Massachusetts,9778
37135,D,Philadelphia,9778
37136,A,1999,9779
37137,B,1998,9779
37138,C,2000,9779
37139,D,1997,9779
37140,A,The Hungry Heiffer,9780
37141,B,The Flaming Hog,9780
37142,C,The Mad Cow,9780
37143,D,The Angry Angus,9780
37144,A,The Mad Dog,9781
37145,B,The Rabid Dog,9781
37146,C,Moonglow,9781
37147,D,Moondog,9781
37148,A,False,9782
37149,B,True,9782
37150,A,Carroll,9783
37151,B,Pat,9783
37152,C,Hillary,9783
37153,D,Lesley,9783
37154,A,Susan,9784
37155,B,Arlene,9784
37156,C,Katherine,9784
37157,D,Rosemary,9784
37158,A,True,9785
37159,B,False,9785
37160,A,Pet sitter,9786
37161,B,Mall Santa,9786
37162,C,Dishwasher,9786
37163,D,House painter,9786
37164,A,Arlen,9787
37165,B,Houston,9787
37166,C,Springfeild,9787
37167,D,McManerberry,9787
37168,A,True,9788
37169,B,False,9788
37170,A,Texas,9789
37171,B,Nebraska,9789
37172,C,Wyoming,9789
37173,D,Montana,9789
37174,A,None of the these,9790
37175,B,Ms. Liz,9790
37176,C,Hank,9790
37177,D,Mr. Strickland,9790
37178,A,"Hank, Bill, Boomehauer, David",9791
37179,B,"Hank, Bill, Dale, Boomhauer",9791
37180,C,"Kahn, Hank, Bill, Boomhauer",9791
37181,D,"Hank, Bob, Bill, Dale",9791
37182,A,Journalist,9792
37183,B,Cook,9792
37184,C,Librarian,9792
37185,D,Substitute teacher,9792
37186,A,Yes,9793
37187,B,No,9793
37188,A,Bonanza,9794
37189,B,Knots Landing,9794
37190,C,My Three Sons,9794
37191,D,Dallas,9794
37192,A,M*A*S*H,9795
37193,B,To Tell The Truth,9795
37194,C,Cheers,9795
37195,D,Perry Mason,9795
37196,A,The Facts of Life,9796
37197,B,Diffrent Strokes,9796
37198,C,The Beverly Hillbillies,9796
37199,D,Alice,9796
37200,A,The Twilight Zone,9797
37201,B,Full House,9797
37202,C,The Dukes of Hazzard,9797
37203,D,Laverne  Shirley,9797
37204,A,"Quincy, M.E.",9798
37205,B,Cagney  Lacey,9798
37206,C,Empty Nest,9798
37207,D,CHiPs,9798
37208,A,The Rockford Files,9799
37209,B,Rown  Martins Laugh-In,9799
37210,C,Soap,9799
37211,D,The Real McCoys,9799
37212,A,Barnaby Jones,9800
37213,B,Fantasy Island,9800
37214,C,Medical Center,9800
37215,D,Green Acres,9800
37216,A,L.A. Law,9801
37217,B,The Jack Benny Show,9801
37218,C,The Cosby Show,9801
37219,D,Lassie,9801
37220,A,"Gomer Pyle, USMC",9802
37221,B,Maude,9802
37222,C,"Trapper John, M.D.",9802
37223,D,One Day At A Time,9802
37224,A,Newhart,9803
37225,B,The Wonder Years,9803
37226,C,Columbo,9803
37227,D,Hawaii Five-O,9803
37228,A,Gunther,9804
37229,B,Joey,9804
37230,C,Chandler,9804
37231,D,Ross,9804
37232,A,Chandler,9805
37233,B,Monica,9805
37234,C,Ross,9805
37235,D,Joey,9805
37236,A,Joey,9806
37237,B,Monica,9806
37238,C,Phoebe,9806
37239,D,Rachel,9806
37240,A,Monica,9807
37241,B,Joey,9807
37242,C,Ross,9807
37243,D,Chandler,9807
37244,A,Joey,9808
37245,B,Chandler,9808
37246,C,Monica,9808
37247,D,Rachel,9808
37248,A,Joey,9809
37249,B,Phoebe,9809
37250,C,Chandler,9809
37251,D,Ross,9809
37252,A,Monica,9810
37253,B,Rachel,9810
37254,C,Ross,9810
37255,D,Phoebe,9810
37256,A,Joey and Ross,9811
37257,B,Chandler and Joey,9811
37258,C,Chandler and Ross,9811
37259,D,Phoebe and Ross,9811
37260,A,Emilio Estevez,9812
37261,B,Charlie Sheen,9812
37262,C,Richard Gere,9812
37263,D,Brad Pitt,9812
37264,A,Phoebe,9813
37265,B,Monica,9813
37266,C,Rachel,9813
37267,D,Ross,9813
37268,A,D.J.,9814
37269,B,He never says that,9814
37270,C,Darlene,9814
37271,D,Becky,9814
37272,A,Suicide,9815
37273,B,Hurricane,9815
37274,C,Tornado,9815
37275,D,Cyclone,9815
37276,A,Becky,9816
37277,B,Roseanne,9816
37278,C,Darlene,9816
37279,D,D.J.,9816
37280,A,Washer and Dryer,9817
37281,B,Stove,9817
37282,C,Dishwasher,9817
37283,D,Refrigerator,9817
37284,A,Auntie Barbara,9818
37285,B,Auntie Betsy,9818
37286,C,Auntie Betty,9818
37287,D,Auntie Bertha,9818
37288,A,crackers,9819
37289,B,chips,9819
37290,C,donuts,9819
37291,D,pretzels,9819
37292,A,1984,9820
37293,B,1981,9820
37294,C,1982,9820
37295,D,1980,9820
37296,A,James B. Sikking,9821
37297,B,Charles Haid,9821
37298,C,Michael Conrad,9821
37299,D,Daniel J. Travanti,9821
37300,A,False,9822
37301,B,True,9822
37302,A,Kareem Ofwheat,9823
37303,B,Steven Bochco,9823
37304,C,Carl Reiner,9823
37305,D,Betty Thomas,9823
37306,A,Officer Andrew Renko,9824
37307,B,Officer Leo Schnitz,9824
37308,C,Officer Joe Coffey,9824
37309,D,Officer Patrick Flaherty,9824
37310,A,Jesus Matrtinez,9825
37311,B,Mick Belker,9825
37312,C,Grace Gardner,9825
37313,D,Norman Buntz,9825
37314,A,Grace Gardener,9826
37315,B,Clarice Starling,9826
37316,C,Lucy Bates,9826
37317,D,Joyce Davenport,9826
37318,A,Mitch the Snitch,9827
37319,B,Lindsay the Snitch,9827
37320,C,Sid the Snitch,9827
37321,D,Rich the Snitch,9827
37322,A,Lucy Bates,9828
37323,B,Millie Silverqueen,9828
37324,C,Donna Wench,9828
37325,D,Amber Lynn,9828
37326,A,1985,9829
37327,B,1987,9829
37328,C,1989,9829
37329,D,1983,9829
37330,A,1968,9830
37331,B,1969,9830
37332,C,1972,9830
37333,D,1970,9830
37334,A,Polar Bear,9831
37335,B,Deer,9831
37336,C,Rabbit,9831
37337,D,Penguin,9831
37338,A,Boat,9832
37339,B,Top,9832
37340,C,Train,9832
37341,D,Soldiers,9832
37342,A,A magical toy sack,9833
37343,B,A magical snowball,9833
37344,C,A flying sleigh,9833
37345,D,A magical mirror,9833
37346,A,Teacher,9834
37347,B,Baker,9834
37348,C,Seamstress,9834
37349,D,Farmgirl,9834
37350,A,True,9835
37351,B,False,9835
37352,A,1979,9836
37353,B,1977,9836
37354,C,1976,9836
37355,D,1975,9836
37356,A,Texas,9837
37357,B,Florida,9837
37358,C,California,9837
37359,D,New York,9837
37360,A,Seven Mary Three,9838
37361,B,One Adam Twelve,9838
37362,C,Six Betty Five,9838
37363,D,Four Joey Seven,9838
37364,A,1985,9839
37365,B,1984,9839
37366,C,1981,9839
37367,D,1983,9839
37368,A,Lansing,9840
37369,B,Lilywhite,9840
37370,C,Lancaster,9840
37371,D,Landon,9840
37372,A,Reynaldo,9841
37373,B,Roadie,9841
37374,C,Rosebud,9841
37375,D,Robert,9841
37376,A,army,9842
37377,B,marines,9842
37378,C,navy,9842
37379,D,air force,9842
37380,A,She is his mother.,9843
37381,B,She is his sister,9843
37382,C,She is his grandmother.,9843
37383,D,She is his mother-in-law.,9843
37384,A,Sangi,9844
37385,B,Samantha,9844
37386,C,Sondra,9844
37387,D,Sophie,9844
37388,A,He was Protestant.,9845
37389,B,He was Jewish.,9845
37390,C,He was Catholic.,9845
37391,D,He was an atheist.,9845
37392,A,Larry Linville,9846
37393,B,Jamie Farr,9846
37394,C,Harry Morgan,9846
37395,D,Alan Alda,9846
37396,A,True,9847
37397,B,False,9847
37398,A,Joe,9848
37399,B,Willy,9848
37400,C,Billy,9848
37401,D,Bob,9848
37402,A,Jenny Gordon,9849
37403,B,Penny Halliwell,9849
37404,C,Melinda Warren,9849
37405,D,Billie Jenkins,9849
37406,A,4,9850
37407,B,9,9850
37408,C,8,9850
37409,D,2,9850
37410,A,False,9851
37411,B,True,9851
37412,A,Kerr Smith,9852
37413,B,Ted King,9852
37414,C,Julian McMahon,9852
37415,D,Brian Krause,9852
37416,A,Finola Hughes,9853
37417,B,Alyssa Milano,9853
37418,C,Rose McGowan,9853
37419,D,Holly Marie Combs,9853
37420,A,True,9854
37421,B,False,9854
37422,A,No,9855
37423,B,Yes,9855
37424,A,Danny Devito,9856
37425,B,Michael Keaton,9856
37426,C,Jack Nicholson,9856
37427,D,Heath Ledger,9856
37428,A,Christopher Nolan,9857
37429,B,Steven Spielberg,9857
37430,C,Tim Burton,9857
37431,D,George Clooney,9857
37432,A,1987,9858
37433,B,1990,9858
37434,C,1991,9858
37435,D,1989,9858
37436,A,Jack Napier,9859
37437,B,Ras Aghul,9859
37438,C,John Repton,9859
37439,D,Tim Frely,9859
37440,A,James Repton,9860
37441,B,Alfred Gordon,9860
37442,C,James Gordon,9860
37443,D,Alfred James,9860
37444,A,Tim Burton,9861
37445,B,Stan Lee,9861
37446,C,Bob Kane,9861
37447,D,John Ogelthorpe,9861
37448,A,Lieutenant,9862
37449,B,Corporal,9862
37450,C,Captain,9862
37451,D,Sergeant,9862
37452,A,Baseball,9863
37453,B,Football,9863
37454,C,Boxing,9863
37455,D,Basketball,9863
37456,A,Philadelphia,9864
37457,B,Chicago,9864
37458,C,New York,9864
37459,D,Boston,9864
37460,A,True,9865
37461,B,False,9865
37462,A,Roman Catholic,9866
37463,B,Methodist,9866
37464,C,Episcopalian,9866
37465,D,Baptist,9866
37466,A,Captain Ant,9867
37467,B,Raid,9867
37468,C,Antso the Terrible,9867
37469,D,General Mandible,9867
37470,A,The Mountain Lion,9868
37471,B,The Black Bear,9868
37472,C,The Red Stag,9868
37473,D,The Hunter,9868
37474,A,The Fairy Godmother,9869
37475,B,Gary Coleman,9869
37476,C,Lord Farquard,9869
37477,D,Gaston,9869
37478,A,Tarzan of the Apes,9870
37479,B,Aladdin,9870
37480,C,George of the Jungle,9870
37481,D,Shrek,9870
37482,A,The Furies,9871
37483,B,The evil Stepmother,9871
37484,C,The Fates,9871
37485,D,Maleficent,9871
37486,A,Devilomo Domo,9872
37487,B,Oogie Boogie,9872
37488,C,Oompa Lumpa,9872
37489,D,Boggiley Woogglie,9872
37490,A,The Incredibles,9873
37491,B,The Wild,9873
37492,C,"Monsters, Inc",9873
37493,D,Shark Tale,9873
37494,A,Scab,9874
37495,B,Sharpclaw,9874
37496,C,Slinge,9874
37497,D,Scar,9874
37498,A,Donald,9875
37499,B,Bart,9875
37500,C,Vincent,9875
37501,D,Salavatore,9875
37502,A,Vespusius,9876
37503,B,Stromboli,9876
37504,C,Claudio,9876
37505,D,Corlone,9876
37506,A,Anthony,9877
37507,B,Jim,9877
37508,C,Murray,9877
37509,D,Jeff,9877
37510,A,Purple,9878
37511,B,Red,9878
37512,C,Yellow,9878
37513,D,Green,9878
37514,A,False,9879
37515,B,True,9879
37516,A,Mashed,9880
37517,B,Yellow,9880
37518,C,Cold,9880
37519,D,Yummy-Yummy,9880
37520,A,Australia,9881
37521,B,Austria,9881
37522,C,The United States,9881
37523,D,England,9881
37524,A,Jeff,9882
37525,B,Greg,9882
37526,C,Murray,9882
37527,D,Anthony,9882
37528,A,b,9883
37529,B,m,9883
37530,C,r,9883
37531,D,c,9883
37532,A,False,9884
37533,B,True,9884
37534,A,Camilla,9885
37535,B,Gertrude,9885
37536,C,Esther,9885
37537,D,Mertyl,9885
37538,A,False,9886
37539,B,True,9886
37540,A,Celibacy,9887
37541,B,Beer,9887
37542,C,Stamps From Around the World,9887
37543,D,Useless Trivia,9887
37544,A,False,9888
37545,B,True,9888
37546,A,Justine,9889
37547,B,Maggie,9889
37548,C,Molly,9889
37549,D,Karen,9889
37550,A,"32,000",9890
37551,B,"15,000",9890
37552,C,"22,000",9890
37553,D,"25,000",9890
37554,A,Michael Eddington,9891
37555,B,Tuvok,9891
37556,C,Chakotay,9891
37557,D,BElanna Torres,9891
37558,A,Kazon,9892
37559,B,Ocampan,9892
37560,C,Talaxian,9892
37561,D,Vidiian,9892
37562,A,Charles Lindbergh,9893
37563,B,Amelia Earhart,9893
37564,C,Howard Hughes,9893
37565,D,Chuck Yeager,9893
37566,A,He does not take a name,9894
37567,B,Albert Schweitzer,9894
37568,C,Harry Kim,9894
37569,D,Leonard McCoy,9894
37570,A,Klingons,9895
37571,B,Ferengi,9895
37572,C,Cardassians,9895
37573,D,Humans,9895
37574,A,Species 8472,9896
37575,B,Kazon,9896
37576,C,Hirogen,9896
37577,D,Vidiians,9896
37578,A,Annika Janeway,9897
37579,B,Annika Hansen,9897
37580,C,Annika Sorenstam,9897
37581,D,Annika McCoy,9897
37582,A,Tim Allen,9898
37583,B,John Lithgow,9898
37584,C,Jason Alexander,9898
37585,D,Matt LeBlanc,9898
37586,A,U.S.S. Equilibrium,9899
37587,B,U.S.S. Excelsior,9899
37588,C,U.S.S. Equinox,9899
37589,D,U.S.S. Enterprise,9899
37590,A,Reginald Barclay,9900
37591,B,William T. Riker,9900
37592,C,Wesley Crusher,9900
37593,D,Geordi LaForge,9900
37594,A,No more Holodeck privileges,9901
37595,B,Six months of night shift duties,9901
37596,C,He was confined to quarters for the remainder of the voyage home,9901
37597,D,He was busted down to Ensign,9901
37598,A,Chakotay,9902
37599,B,Icheb,9902
37600,C,Seven of Nine,9902
37601,D,Tuvok,9902
37602,A,Klingons,9903
37603,B,Species 8472,9903
37604,C,Humans,9903
37605,D,Children,9903
37606,A,Captain Proton,9904
