questionID,questionType,questionText,categoryID,answerOptionID
5143,MCQ,What 1970s song is the following lyric from: Have you heard about the new dance craze?,0,19668
5144,T/F,The two main members of the group Brothers Johnson were not related.,0,19670
5145,MCQ,"Advise. Down on 42nd Street You dont tug on Supermans cape and You dont pull the mask off the old Lone Ranger and most of all, you dont mess around with Big Jim Walker.- That is until a country boy from south Alabama named Willy McCoy came looking to get his money back.  What do they call Willy back home in South Alabama?",0,19672
5146,MCQ,"I know something is wrong.- Cause Chuck Es in love with the little girl singing this song.- Dont you know- Chuck Es in love, Chuck Es in love- Chucks in love with me.- Who is the little girl singing the song?",0,19679
5147,MCQ,This is a little ditty about two kids growing up in Americas heartland. Who did John Mellencamp warn- Hold on to 16 as long as you can?,0,19682
5148,MCQ,"Life it seems, will fade away- Drifting further every day- Getting lost within myself- Nothing matters ....",0,19687
5149,MCQ,"Hush little baby, dont say a word- And never mind that noise you heard- Its just the beast under your bed,- In your closet, ...",0,19690
5150,MCQ,Taste me you will see- more is all you need- youre dedicated to- ...,0,19695
5151,MCQ,"Im your only true friend now- Theyll betray- Im forever there- Im your dream, make you real- Im your eyes when you must steal- Im your pain ...",0,19696
5152,MCQ,"Dream the same thing every night- I see our freedom in my sight- No locked doors, No windows barred- No things to make ...",0,19702
5153,MCQ,What Ive felt- What Ive known- Never shined through in what Ive shown- Never free- Never me- ...,0,19705
5154,MCQ,"Let my heart go- Let your son grow- Mama, let my heart go- Or, ...",0,19711
5155,MCQ,I cant remember anything- Cant tell if this is true or dream- Deep down inside i feel to scream- ...,0,19715
5156,MCQ,So close no matter how far- Couldnt be much more from the heart- Forever trusting who we are- ...,0,19718
5157,MCQ,"If I could have my wasted days back- Would I use them to get back on track?- Stop to warm at karmas burning- Or look ahead, but ...",0,19721
5158,MCQ,This groups incredible song Would? was featured in the Cameron Crowe film Singles (1992).  Other songs by this band include: Rooster and Them Bones.,0,19725
5159,MCQ,"From the ashes of the Seattle band, Mother Love Bone, Stone Gossard and Jeff Ament formed this pioneering group which recorded the album, Ten.",0,19731
5160,MCQ,This band recorded what has been called the anthem for generation X.  Other songs by this Seattle band include: In Bloom and Lithium.,0,19734
5161,MCQ,"In typical grunge fashion, this bands songs included such uplifting lyrics as Im Miss World, somebody kill me and Ive made my bed, Ill die in it.",0,19738
5162,MCQ,"Initially overshadowed by Nirvana, this bands musical skills ultimately prevailed and they became a successful rock act in their own right. Their breakthrough album Badmotorfinger contained the hit Outshined.",0,19742
5163,MCQ,"This grunge act never achieved the level of success as many of their fellow bands coming out of Washington state.  However, their single Nearly Lost You did achieve moderate chart success.",0,19745
5164,MCQ,"Coming from San Diego rather than Seattle, this band (fronted by Scott Weiland) had a slightly different edge than their grunge brethren to the north.",0,19749
5165,MCQ,"This all female band came from Los Angeles, and has become notorious for a certain crude incident occurring at the 1992 Reading Festival.",0,19755
5166,MCQ,"Fill in the blank from the lyrics to Smells Like Teen Spirit:- With the lights out, its less dangerous. Here we are now, entertain us.- I feel stupid and contagious. Here we are now, entertain us.- A mulatto, an albino, a ______, my libido. Yay!",0,19759
5167,MCQ,"After the downfall of grunge, a more radio-friendly and tame offshoot emerged called post-grunge.  Which of the following post-grunge bands released the hit song Blurry?",0,19761
5168,MCQ,"The Pros: No smoggy smoke, no telephone bills and a girl, wild as a mink and sweet as a soda pop. The cons: better not go lookin for moonshine stills and corn wont grow there.- Where do all the folk get their corn from a jar in this Southern song?",0,19765
5169,MCQ,"In what song does Vicki Lawrence warn,- Dont trust your soul to no backwoods southern lawyer- Cause the judge in the town got bloodstains on his hands.?",0,19769
5170,MCQ,"Its the first Saturday in May. Time to polish up those mint julep cups, buy a new hat and take out a few extra dollars because today is the day the best horses in America are going to run for the roses. What song is played as the horses are led to the post at Churchill Downs?",0,19773
5171,MCQ,"Lordy, I have loved some ladies- And I have loved Jim Beam- And they both tried to kill me- back in 1973.- How does the singer of this song answer the questions, Why do you drink? and Why do you roll smoke?",0,19776
5172,MCQ,Who is the Coal Miners Daughter?,0,19783
5173,MCQ,Has anybody seen that lost shaker of salt? Where would you find the singer- Nibblin on sponge cake- Watching the sun bake- All those tourist covered in oil.?,0,19784
5174,MCQ,"This couple got married in a fever, hotter than a pepper sprout. But the marriage hit some rough spots. According to Johnny Cash, he is going to this town to mess around. But wait, June is going to be there dancing on a pony keg. Where does June tell Johnny, Go on down, make a big fool of yourself.?",0,19789
5175,MCQ,"According to the Faustian bargain that Johnny made with the devil in the Devil Went Down to Georgia, what did the devil wager for Johnnys soul?",0,19792
5176,MCQ,Taking the # 2 spot on The 30 or so Greatest Southern Songs list was Sweet Home Alabama which Yall Magazine called the single greatest Southern Rock anthem of all time. What group was singin songs about the South land?,0,19799
5177,MCQ,The theme song of which long-running CBS western series began with the sound of horse hooves?,0,19802
5178,T/F,The performer of the theme song for the TV series Rawhide never sang another song.,0,19804
5179,MCQ,"Through all kinds of weather, hell bent for leather, wishin my gal was by my side is a line from the theme song of what western television series?",0,19809
5180,MCQ,What is the missing name in the lyrics of this theme song from a western series:- He was panther quick and leather tough and he knew when hed been pushed enough.- ___________ was the rebel. He roamed through the west.?,0,19810
5181,MCQ,"The theme song of this short-lived western series went like this: _____________-who saddled up and rode, went out to conquer law and order.",0,19815
5182,MCQ,"She met him at the candy store, you get the picture. Her folks were always putting him down, said he came from the wrong side of town. Betty had to tell him they were through.- As he kissed her and drove off into the rainy night, Betty begged him to go slow . Look Out. Look OUT!!  Oh, no. Ohhh NO!! Who did Betty sob for when she cried Now hes gone.?",0,19820
5183,MCQ,"In the movie Dirty Dancing  Johnny and Baby lip-sync the song Love Is Strange:- How do you call your loverboy?- Come ere loverboy!- And if he doesnt answer?- Ohh, loverboy!- And if he STILL doent answer?- I simply say,- Baby- Oohh, baby- My sweet baby- Your the one!- Who recorded the song used in the movie Dirty Dancing ?",0,19825
5184,MCQ,"Oh, the horror. Johnny and Judy just walked through the door, like a king and a queen. Oh, what a birthday surprise, Judy is wearing Johnnys ring. In what song did Lesley Gore sing- Ill cry if I want to, cry if I want to?",0,19826
5185,MCQ,This # 1 song began with the bass mans- Bom ba ba bom ba bom ba bom bom ba ba bom ba ba dang a dang dang.- In what song did the Marcels sing- You saw me standing alone- Without a love of my own.?,0,19832
5186,MCQ,"Who, according to Kitty,  looks cute in his mohair suit and keeps his pockets full of spending loot?",0,19834
5187,MCQ,"You better listen up according to the girl group, The Cookies- Hes good (hes good)- Hes good to me (good to me)- Thats all I care about.- What warning did The Cookies give when they sang Girl, you better shut your mouth.?",0,19840
5188,MCQ,"Sha na na na, sha na na na- Yip Yip Yip Yip Yip Yip Yip Yip- Mum Mum Mum Mum Mum Mum- Although he reads the paper through and through, he comes back to the house to hear that womans mouth. What does his girl NEVER fail to say?",0,19843
5189,MCQ,Jan and Dean are heading out for this destination because they really like the odds. Where- would you find a party growin and best of all two girls for every guy.?,0,19849
5190,MCQ,"Who is the only member of the band ZZ Top without a long beard, who also plays drums?",0,19851
5191,MCQ,Which rock band performed the song Get Stoned in 2005?,0,19856
5192,MCQ,"In the rock band KISS, all members have a nickname. Which nickname belongs to Ace Frehley?",0,19858
5193,MCQ,"Where was the King of Rock and Roll, Elvis Presley, born?",0,19864
5194,MCQ,Who brought us the song Breakdown in 1976?,0,19869
5195,MCQ,On what Pearl Jam album can you find the song Daughter?,0,19870
5196,MCQ,Who was the bassist and keyboardist for the popular rock band Led Zeppelin?,0,19876
5197,MCQ,Who performed the song Night Moves?,0,19878
5198,MCQ,"The King of Egypt, Amneris and Amonasro are three characters from this opera.",0,19882
5199,MCQ,One of these operas is not by Giacomo Puccini.,0,19886
5200,MCQ,This opera was composed in 1786 and was based on a stage comedy by Beaumarchais. Cherubino and Marcellina are just two of the characters in it.,0,19893
5201,MCQ,Prince Igor is a famous opera by this composer.,0,19897
5202,MCQ,The performance is taken from this opera.,0,19899
5203,MCQ,One of the pairs (composer - an opera of his) is wrong.,0,19904
5204,T/F,The performance is from Rigoletto.,0,19907
5205,MCQ,Just one of these operas is by Pyotr Ilyich Tchaikovsky.,0,19911
5206,T/F,Wozzeck is the first and most famous opera by Alban Berg.,0,19913
5207,MCQ,Three of these operas are in four acts. Which is the odd one?,0,19915
5208,MCQ,Jeremiah was a bullfrog.- Was a good friend of mine.- I never understood a single word he said- But I helped him a-drink his wine.- Singin.- What was Jeremiah always singing?,0,19920
5209,MCQ,Big wheels keep on turning- Carry me home to see my kin.- Singing songs about the southland.- In which song from the Forrest Gump soundtrack does a southern rock band warn Neil Young Southern man dont need him round anyhow?,0,19922
